scenario_id,t,firm_id,Y_new,psi_eff,theta,queue_len,congestion_idx,mean_latency,p95_latency,max_latency,std_latency,triage_eff,omega_spill,market_share
shared-pool-industry,2,2,2.7229514558294734,0.13149574139510586,0.00229342944668731,3,2.388888762866295,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,3,0,2.63972666834601,0.1272051742506686,0.0022133079479558938,4,2.2719739079052386,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,3,1,2.63972666834601,0.1272051742506686,0.0022133079479558938,0,2.2719739079052386,,,,,,0.0,0.3333333333333333
shared-pool-industry,3,2,2.63972666834601,0.1272051742506686,0.0022133079479558938,4,2.2719739079052386,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,4,0,2.562694264877096,0.12324616781626471,0.00213250628883182,4,2.1605205728273473,,,,,,0.0,0.3333333333333333
shared-pool-industry,4,1,2.562694264877096,0.12324616781626471,0.00213250628883182,1,2.1605205728273473,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,4,2,2.562694264877096,0.12324616781626471,0.00213250628883182,4,2.1605205728273473,4.0,4.0,4.0,0.0,1.0,0.0,0.3333333333333333
shared-pool-industry,5,0,2.491322878079176,0.11958878650078375,0.0020516340057610883,3,2.0543080704188297,5.0,5.0,5.0,0.0,,0.0,0.3333333333333333
shared-pool-industry,5,1,2.491322878079176,0.11958878650078375,0.0020516340057610883,1,2.0543080704188297,1.0,1.0,1.0,0.0,0.5,0.0,0.3333333333333333
shared-pool-industry,5,2,2.491322878079176,0.11958878650078375,0.0020516340057610883,4,2.0543080704188297,,,,,,0.0,0.3333333333333333
shared-pool-industry,6,0,2.425132008909833,0.11620615539107251,0.0019712022195764937,3,1.9531197491399148,,,,,,0.0,0.3333333333333333
shared-pool-industry,6,1,2.425132008909833,0.11620615539107251,0.0019712022195764937,2,1.9531197491399148,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,6,2,2.425132008909833,0.11620615539107251,0.0019712022195764937,3,1.9531197491399148,5.0,5.0,5.0,0.0,,0.0,0.3333333333333333
shared-pool-industry,7,0,2.363686930600837,0.11307412407313498,0.001891636457080637,3,1.8567437422024755,,,,,,0.0,0.3333333333333333
shared-pool-industry,7,1,2.363686930600837,0.11307412407313498,0.001891636457080637,2,1.8567437422024755,,,,,,0.0,0.3333333333333333
shared-pool-industry,7,2,2.363686930600837,0.11307412407313498,0.001891636457080637,3,1.8567437422024755,,,,,,0.0,0.3333333333333333
shared-pool-industry,8,0,2.30659407073929,0.11017096741632328,0.0018132879226208792,4,1.7649735457419937,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,8,1,2.30659407073929,0.11017096741632328,0.0018132879226208792,3,1.7649735457419937,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,8,2,2.30659407073929,0.11017096741632328,0.0018132879226208792,3,1.7649735457419937,,,,,,0.0,0.33333333333333337
shared-pool-industry,9,0,2.253496842569876,0.10747711978089323,0.001736443398025062,4,1.6776084539835527,,,,,,0.0,0.3333333333333333
shared-pool-industry,9,1,2.253496842569876,0.10747711978089323,0.001736443398025062,4,1.6776084539835527,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,9,2,2.253496842569876,0.10747711978089323,0.001736443398025062,4,1.6776084539835527,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,10,0,2.204071892869164,0.10497493924425813,0.001661333930643071,5,1.5944538750462758,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,10,1,2.204071892869164,0.10497493924425813,0.001661333930643071,4,1.5944538750462758,5.0,5.0,5.0,0.0,1.0,0.0,0.33333333333333337
shared-pool-industry,10,2,2.204071892869164,0.10497493924425813,0.001661333930643071,5,1.5944538750462758,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,11,0,2.1580257323039076,0.10264849864891039,0.0015881424519456249,5,1.5153215474050838,,,,,,0.0,0.3333333333333333
shared-pool-industry,11,1,2.1580257323039076,0.10264849864891039,0.0015881424519456249,4,1.5153215474050838,,,,,,0.0,0.3333333333333333
shared-pool-industry,11,2,2.1580257323039076,0.10264849864891039,0.0015881424519456249,6,1.5153215474050838,,,,,0.5,0.0,0.3333333333333333
shared-pool-industry,12,0,2.1150917143154264,0.1004834005209248,0.0015170104532912943,6,1.4400296739456413,,,,,0.5,0.0,0.3333333333333333
shared-pool-industry,12,1,2.1150917143154264,0.1004834005209248,0.0015170104532912943,5,1.4400296739456413,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,12,2,2.1150917143154264,0.1004834005209248,0.0015170104532912943,6,1.4400296739456413,,,,,,0.0,0.3333333333333333
shared-pool-industry,13,0,2.0750273297252835,0.0984666131690407,0.0014480438311109283,6,1.3684029879303132,,,,,,0.0,0.33333333333333337
shared-pool-industry,13,1,2.0750273297252835,0.0984666131690407,0.0014480438311109283,6,1.3684029879303132,,,,,0.5,0.0,0.33333333333333337
shared-pool-industry,13,2,2.0750273297252835,0.0984666131690407,0.0014480438311109283,6,1.3684029879303132,,,,,,0.0,0.33333333333333337
shared-pool-industry,14,0,2.037611786041417,0.09658632553533586,0.0013813180008346887,6,1.3002727629719144,,,,,,0.0,0.3333333333333333
shared-pool-industry,14,1,2.037611786041417,0.09658632553533586,0.0013813180008346887,6,1.3002727629719144,,,,,,0.0,0.3333333333333333
shared-pool-industry,14,2,2.037611786041417,0.09658632553533586,0.0013813180008346887,7,1.3002727629719144,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,15,0,2.0026438425820463,0.094831818619881,0.0013168823673240686,7,1.235476777228953,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,15,1,2.0026438425820463,0.094831818619881,0.0013168823673240686,7,1.235476777228953,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,15,2,2.0026438425820463,0.094831818619881,0.0013168823673240686,7,1.235476777228953,,,,,,0.0,0.3333333333333333
shared-pool-industry,16,0,1.9699398748348829,0.09319335153783154,0.0012547642292702827,7,1.1738592404401216,,,,,,0.0,0.3333333333333333
shared-pool-industry,16,1,1.9699398748348829,0.09319335153783154,0.0012547642292702827,8,1.1738592404401216,,,,,0.5,0.0,0.3333333333333333
shared-pool-industry,16,2,1.9699398748348829,0.09319335153783154,0.0012547642292702827,8,1.1738592404401216,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,17,0,1.9393321438005302,0.09166206048518065,0.0011949721858741623,9,1.1152706910633852,,,,,0.6666666666666666,0.0,0.3333333333333333
shared-pool-industry,17,1,1.9393321438005302,0.09166206048518065,0.0011949721858741623,8,1.1152706910633852,,,,,,0.0,0.3333333333333333
shared-pool-industry,17,2,1.9393321438005302,0.09166206048518065,0.0011949721858741623,9,1.1152706910633852,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,18,0,1.9106672483458245,0.09022986908768489,0.0011374991060213873,10,1.059567869639052,,,,,0.5,0.0,0.3333333333333333
shared-pool-industry,18,1,1.9106672483458245,0.09022986908768489,0.0011374991060213873,8,1.059567869639052,,,,,,0.0,0.3333333333333333
shared-pool-industry,18,2,1.9106672483458245,0.09022986908768489,0.0011374991060213873,9,1.059567869639052,,,,,,0.0,0.3333333333333333
shared-pool-industry,19,0,1.8838047407607978,0.08888940878624939,0.0010823247130051757,11,1.0066135735250439,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,19,1,1.8838047407607978,0.08888940878624939,0.0010823247130051757,9,1.0066135735250439,,,,,0.5,0.0,0.33333333333333337
shared-pool-industry,19,2,1.8838047407607978,0.08888940878624939,0.0010823247130051757,9,1.0066135735250439,,,,,,0.0,0.33333333333333337
shared-pool-industry,20,0,1.8586158877406354,0.08763394807206307,0.001029417831524978,11,0.9562764973294912,,,,,,0.0,0.3333333333333333
shared-pool-industry,20,1,1.8586158877406354,0.08763394807206307,0.001029417831524978,9,0.9562764973294912,,,,,,0.0,0.3333333333333333
shared-pool-industry,20,2,1.8586158877406354,0.08763394807206307,0.001029417831524978,9,0.9562764973294912,,,,,,0.0,0.3333333333333333
shared-pool-industry,21,0,1.8349825608853383,0.08645732952714247,0.0009787383381128932,12,0.9084310626679939,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,21,1,1.8349825608853383,0.08645732952714247,0.0009787383381128932,10,0.9084310626679939,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,21,2,1.8349825608853383,0.08645732952714247,0.0009787383381128932,10,0.9084310626679939,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,22,0,1.8127962425198465,0.08535391375207521,0.0009302388512237253,14,0.8629572402812928,,,,,0.6666666666666666,0.0,0.3333333333333333
shared-pool-industry,22,1,1.8127962425198465,0.08535391375207521,0.0009302388512237253,10,0.8629572402812928,16.0,16.0,16.0,0.0,1.0,0.0,0.3333333333333333
shared-pool-industry,22,2,1.8127962425198465,0.08535391375207521,0.0009302388512237253,10,0.8629572402812928,,,,,,0.0,0.3333333333333333
shared-pool-industry,23,0,1.7919571341878742,0.08431852937411143,0.0008838661928938078,13,0.8197403670474194,22.0,22.0,22.0,0.0,,0.0,0.3333333333333333
shared-pool-industry,23,1,1.7919571341878742,0.08431852937411143,0.0008838661928938078,10,0.8197403670474194,,,,,,0.0,0.3333333333333333
shared-pool-industry,23,2,1.7919571341878742,0.08431852937411143,0.0008838661928938078,10,0.8197403670474194,,,,,,0.0,0.3333333333333333
shared-pool-industry,24,0,1.7723733565702464,0.0833464284268163,0.0008395626500593489,12,0.7786709599969461,22.0,22.0,22.0,0.0,,0.0,0.3333333333333333
shared-pool-industry,24,1,1.7723733565702464,0.0833464284268163,0.0008395626500593489,10,0.7786709599969461,,,,,,0.0,0.3333333333333333
shared-pool-industry,24,2,1.7723733565702464,0.0833464284268163,0.0008395626500593489,11,0.7786709599969461,,,,,0.5,0.0,0.3333333333333333
shared-pool-industry,25,0,1.7539602308323454,0.0824332464786815,0.0007972670602658139,11,0.7396445290791573,22.0,22.0,22.0,0.0,,0.0,0.3333333333333333
shared-pool-industry,25,1,1.7539602308323454,0.0824332464786815,0.0007972670602658139,11,0.7396445290791573,,,,,0.5,0.0,0.3333333333333333
shared-pool-industry,25,2,1.7539602308323454,0.0824332464786815,0.0007972670602658139,12,0.7396445290791573,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,26,0,1.7366396325258606,0.08157496696372482,0.0007569157435415948,11,0.7025613901210019,,,,,,0.0,0.3333333333333333
shared-pool-industry,26,1,1.7366396325258606,0.08157496696372482,0.0007569157435415948,12,0.7025613901210019,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,26,2,1.7366396325258606,0.08157496696372482,0.0007569157435415948,12,0.7025613901210019,,,,,,0.0,0.3333333333333333
shared-pool-industry,27,0,1.7203394101689262,0.08076788923341799,0.0007184432996040044,12,0.6673264791613088,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,27,1,1.7203394101689262,0.08076788923341799,0.0007184432996040044,12,0.6673264791613088,,,,,,0.0,0.33333333333333337
shared-pool-industry,27,2,1.7203394101689262,0.08076788923341799,0.0007184432996040044,13,0.6673264791613088,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,28,0,1.7049928615168624,0.08000859990736696,0.0006817832872709596,13,0.6338491691229363,,,,,0.5,0.0,0.3333333333333333
shared-pool-industry,28,1,1.7049928615168624,0.08000859990736696,0.0006817832872709596,12,0.6338491691229363,,,,,,0.0,0.3333333333333333
shared-pool-industry,28,2,1.7049928615168624,0.08000859990736696,0.0006817832872709596,13,0.6338491691229363,,,,,,0.0,0.3333333333333333
shared-pool-industry,29,0,1.6905382613242046,0.07929394715103831,0.0006468688009302573,13,0.6020430895993445,,,,,,0.0,0.33333333333333337
shared-pool-industry,29,1,1.6905382613242046,0.07929394715103831,0.0006468688009302573,13,0.6020430895993445,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,29,2,1.6905382613242046,0.07929394715103831,0.0006468688009302573,13,0.6020430895993445,,,,,,0.0,0.33333333333333337
shared-pool-industry,30,0,1.6769184350977937,0.07862101755336462,0.0006136329571375815,14,0.57182595037453,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,30,1,1.6769184350977937,0.07862101755336462,0.0006136329571375815,12,0.57182595037453,22.0,22.0,22.0,0.0,,0.0,0.33333333333333337
shared-pool-industry,30,2,1.6769184350977937,0.07862101755336462,0.0006136329571375815,14,0.57182595037453,,,,,0.5,0.0,0.33333333333333337
shared-pool-industry,31,0,1.6640803739597239,0.0779871153160535,0.0005820093028448978,14,0.5431193691620579,,,,,,0.0,0.3333333333333333
shared-pool-industry,31,1,1.6640803739597239,0.0779871153160535,0.0005820093028448978,13,0.5431193691620579,,,,,0.5,0.0,0.3333333333333333
shared-pool-industry,31,2,1.6640803739597239,0.0779871153160535,0.0005820093028448978,15,0.5431193691620579,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,32,0,1.651974886286986,0.07738974350057665,0.0005519321553778437,16,0.5158487039364745,,,,,0.6666666666666666,0.0,0.3333333333333333
shared-pool-industry,32,1,1.651974886286986,0.07738974350057665,0.0005519321553778437,14,0.5158487039364745,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,32,2,1.651974886286986,0.07738974350057665,0.0005519321553778437,14,0.5158487039364745,30.0,30.0,30.0,0.0,,0.0,0.3333333333333333
shared-pool-industry,33,0,1.6405562822794821,0.07682658710873141,0.0005233368830614466,16,0.4899428901356009,,,,,,0.0,0.3333333333333333
shared-pool-industry,33,1,1.6405562822794821,0.07682658710873141,0.0005233368830614466,15,0.4899428901356009,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,33,2,1.6405562822794821,0.07682658710873141,0.0005233368830614466,15,0.4899428901356009,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,34,0,1.62978208803678,0.07629549779888159,0.0004961601343186664,15,0.46533428293249635,26.0,26.0,26.0,0.0,,0.0,0.33333333333333337
shared-pool-industry,34,1,1.62978208803678,0.07629549779888159,0.0004961601343186664,16,0.46533428293249635,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,34,2,1.62978208803678,0.07629549779888159,0.0004961601343186664,15,0.46533428293249635,,,,,,0.0,0.33333333333333337
shared-pool-industry,35,0,1.6196127861034162,0.07579448006297967,0.0004703400221184763,14,0.44195850470900655,25.0,25.0,25.0,0.0,,0.0,0.3333333333333333
shared-pool-industry,35,1,1.6196127861034162,0.07579448006297967,0.0004703400221184763,17,0.44195850470900655,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,35,2,1.6196127861034162,0.07579448006297967,0.0004703400221184763,15,0.44195850470900655,32.0,32.0,32.0,0.0,1.0,0.0,0.3333333333333333
shared-pool-industry,36,0,1.6100115797778514,0.07532167870963917,0.00044581626981446366,14,0.4197542978068972,,,,,,0.0,0.33333333333333337
shared-pool-industry,36,1,1.6100115797778514,0.07532167870963917,0.00044581626981446366,18,0.4197542978068972,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,36,2,1.6100115797778514,0.07532167870963917,0.00044581626981446366,16,0.4197542978068972,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,37,0,1.6009441787770822,0.07487536751624195,0.0004225303236779862,15,0.3986633825859946,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,37,1,1.6009441787770822,0.07487536751624195,0.0004225303236779862,19,0.3986633825859946,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,37,2,1.6009441787770822,0.07487536751624195,0.0004225303236779862,17,0.3986633825859946,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,38,0,1.5923786041115267,0.07445393892862603,0.00040042543677988807,15,0.3786303207801504,,,,,,0.0,0.33333333333333337
shared-pool-industry,38,1,1.5923786041115267,0.07445393892862603,0.00040042543677988807,20,0.3786303207801504,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,38,2,1.5923786041115267,0.07445393892862603,0.00040042543677988807,18,0.3786303207801504,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,39,0,1.5842850102573016,0.07405589470058672,0.0003794467283017091,16,0.35960238411001894,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,39,1,1.5842850102573016,0.07405589470058672,0.0003794467283017091,21,0.35960238411001894,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,39,2,1.5842850102573016,0.07405589470058672,0.0003794467283017091,18,0.35960238411001894,,,,,,0.0,0.33333333333333337
shared-pool-industry,40,0,1.5766355229189999,0.073679837377469,0.0003595412218518324,17,0.3415294280856124,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,40,1,1.5766355229189999,0.073679837377469,0.0003595412218518324,21,0.3415294280856124,,,,,,0.0,0.33333333333333337
shared-pool-industry,40,2,1.5766355229189999,0.073679837377469,0.0003595412218518324,19,0.3415294280856124,,,,,1.0,0.0,0.33333333333333337
shared-pool-industry,41,0,1.5694040908585951,0.07332446253874195,0.0003406578659163505,17,0.3243637709104883,,,,,,0.0,0.3333333333333333
shared-pool-industry,41,1,1.5694040908585951,0.07332446253874195,0.0003406578659163505,22,0.3243637709104883,,,,,0.5,0.0,0.3333333333333333
shared-pool-industry,41,2,1.5694040908585951,0.07332446253874195,0.0003406578659163505,19,0.3243637709104883,,,,,,0.0,0.3333333333333333
shared-pool-industry,42,0,1.5625663504279144,0.07298855172379967,0.00032274753918158915,17,0.3080600773825171,,,,,,0.0,0.33333333333333337
shared-pool-industry,42,1,1.5625663504279144,0.07298855172379967,0.00032274753918158915,22,0.3080600773825171,,,,,,0.0,0.33333333333333337
shared-pool-industry,42,2,1.5625663504279144,0.07298855172379967,0.00032274753918158915,21,0.3080600773825171,,,,,0.6666666666666666,0.0,0.33333333333333337
shared-pool-industry,43,0,1.5560995015857788,0.07267096597349215,0.00030576304311885914,18,0.29257524767283233,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,43,1,1.5560995015857788,0.07267096597349215,0.00030576304311885914,23,0.29257524767283233,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,43,2,1.5560995015857788,0.07267096597349215,0.00030576304311885914,20,0.29257524767283233,39.0,39.0,39.0,0.0,,0.0,0.3333333333333333
shared-pool-industry,44,0,1.5499821943083514,0.07237063992718112,0.00028965908391687356,18,0.27786831085424335,,,,,,0.0,0.33333333333333337
shared-pool-industry,44,1,1.5499821943083514,0.07237063992718112,0.00028965908391687356,23,0.27786831085424335,,,,,,0.0,0.33333333333333337
shared-pool-industry,44,2,1.5499821943083514,0.07237063992718112,0.00028965908391687356,22,0.27786831085424335,,,,,0.6666666666666666,0.0,0.33333333333333337
shared-pool-industry,45,0,1.5441944244146009,0.0720865764215666,0.0002743922455783729,19,0.2639003230426417,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,45,1,1.5441944244146009,0.0720865764215666,0.0002743922455783729,24,0.2639003230426417,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,45,2,1.5441944244146009,0.0720865764215666,0.0002743922455783729,23,0.2639003230426417,,,,,0.5,0.0,0.3333333333333333
shared-pool-industry,46,0,1.5387174379294501,0.07181784154323594,0.00025992095576082424,20,0.2506342700093376,,,,,0.5,0.0,0.3333333333333333
shared-pool-industry,46,1,1.5387174379294501,0.07181784154323594,0.00025992095576082424,25,0.2506342700093376,,,,,0.5,0.0,0.3333333333333333
shared-pool-industry,46,2,1.5387174379294501,0.07181784154323594,0.00025992095576082424,23,0.2506342700093376,,,,,,0.0,0.3333333333333333
shared-pool-industry,47,0,1.5335336431968916,0.07156356009194485,0.0002462054457325718,21,0.23803497411851016,,,,,0.5,0.0,0.3333333333333333
shared-pool-industry,47,1,1.5335336431968916,0.07156356009194485,0.0002462054457325718,25,0.23803497411851016,,,,,,0.0,0.3333333333333333
shared-pool-industry,47,2,1.5335336431968916,0.07156356009194485,0.0002462054457325718,24,0.23803497411851016,,,,,1.0,0.0,0.3333333333333333
shared-pool-industry,48,0,1.5286265300351047,0.07132291141612164,0.00023320770563251317,20,0.22606900544173075,36.0,36.0,36.0,0.0,,0.0,0.3333333333333333
shared-pool-industry,48,1,1.5286265300351047,0.07132291141612164,0.00023320770563251317,25,0.22606900544173075,,,,,,0.0,0.3333333333333333
shared-pool-industry,48,2,1.5286265300351047,0.07132291141612164,0.00023320770563251317,24,0.22606900544173075,,,,,,0.0,0.3333333333333333
shared-pool-industry,49,0,1.5239805952968508,0.07109512558606879,0.0002208914360601444,20,0.21470459690058485,,,,,,0.0,0.3333333333333333
shared-pool-industry,49,1,1.5239805952968508,0.07109512558606879,0.0002208914360601444,25,0.21470459690058485,,,,,,0.0,0.3333333333333333
shared-pool-industry,49,2,1.5239805952968508,0.07109512558606879,0.0002208914360601444,24,0.21470459690058485,,,,,,0.0,0.3333333333333333
