scenario_id,t,firm_id,Y_new,psi_eff,theta,queue_len,congestion_idx,mean_latency,p95_latency,max_latency,std_latency,triage_eff,omega_spill,market_share,y_growth_pct,creativity_loss,ROI_skill,Y_lost_decay,sgna_cost
idea-latency-high-decay,1,0,3.840128302787333,0.18706765891325366,0.004530671661833516,0,1.094329557279609,,,,,,0.0,0.1923983856286886,-0.04713702322232627,,,0.0,0.0
idea-latency-high-decay,2,0,3.666374679367819,0.17799986511357405,0.004372987221076191,0,1.0410915318815464,,,,,,0.0,0.19127602305197855,-0.045246827636825526,,,0.0,0.0
idea-latency-high-decay,3,0,3.5072955114563755,0.16973871109910696,0.00421170271128344,1,0.9902190320405133,,,,,1.0,0.0,0.1901894071018914,-0.04338868277883512,,,0.0,0.0
idea-latency-high-decay,4,0,3.361500151543537,0.16220219916495676,0.004048579334000007,2,0.941640374856147,,,,,0.5,0.0,0.18913964865986163,-0.041569169018295216,,,0.0,0.0
idea-latency-high-decay,5,0,3.2277343842778197,0.1553172453610712,0.00388508801463093,3,0.8952805319844334,,,,,1.0,0.0,0.18812741542345118,-0.0397934735193437,,,0.0,0.0
idea-latency-high-decay,6,0,3.1048687567024404,0.14901874861904654,0.0037224485491663835,4,0.8510623242784858,,,,,1.0,0.0,0.18715300342631294,-0.038065594298543726,,,0.0,0.0
idea-latency-high-decay,7,0,2.9918871808555356,0.14324872878689948,0.003561664038804047,4,0.8089074035745927,4.0,4.0,4.0,0.0,1.0,0.0,0.18621639924998531,-0.03638851903257201,,,0.0,0.0
idea-latency-high-decay,8,0,2.8878760755116817,0.13795553922198586,0.003403551077524753,6,0.7687370546895624,,,,,0.6666666666666666,0.0,0.18531733389567243,-0.03476438082605504,,,0.0,0.0
idea-latency-high-decay,9,0,2.7920142037789906,0.13309315470596397,0.003248766143316919,7,0.7304728460395471,,,,,0.5,0.0,0.18445532924422683,-0.03319459326720109,,,0.0,0.0
idea-latency-high-decay,10,0,2.703563285742909,0.1286205323346042,0.003097828617373551,7,0.6940371531496417,,,,,,0.0,0.18362973797273327,-0.03167996707049825,,,0.0,0.0
idea-latency-high-decay,11,0,2.6218594120383183,0.12450104117139732,0.0029511408228129654,7,0.6593535756943597,,,,,,0.0,0.18283977772574142,-0.030220810489420158,,,0.0,0.0
idea-latency-high-decay,12,0,2.5463052486786184,0.12070195544962568,0.0028090054390464626,7,0.6263472655627382,8.0,8.0,8.0,0.0,1.0,0.0,0.18208456026474878,-0.028817015516847122,,,0.0,0.0
idea-latency-high-decay,13,0,2.476363000750684,0.11719400568223802,0.002671640612259388,8,0.5949451807361599,,,,,1.0,0.0,0.18136311624523715,-0.02746813170346729,,,0.0,0.0
idea-latency-high-decay,14,0,2.411548088998907,0.11395098199235477,0.0025391930480916924,9,0.5650762774545142,,,,,1.0,0.0,0.18067441619915944,-0.02617342923154997,,,0.0,0.0
idea-latency-high-decay,15,0,2.3514234861246632,0.11094938416863384,0.002411749340372152,11,0.5366716511789764,,,,,0.6666666666666666,0.0,0.1800173882338737,-0.024931952694007053,,,0.0,0.0
idea-latency-high-decay,16,0,2.2955946568060623,0.1081681132814723,0.002289345760124662,12,0.50966463519174,,,,,1.0,0.0,0.17939093289698055,-0.023742566852817837,,,0.0,0.0
idea-latency-high-decay,17,0,2.243705045537547,0.10558820010167069,0.0021719767021930684,14,0.4839908642625253,,,,,0.6666666666666666,0.0,0.17879393560070087,-0.02260399548965286,,,0.0,0.0
idea-latency-high-decay,18,0,2.195432058353706,0.10319256599850656,0.0020596019627126838,15,0.45958830962109076,,,,,1.0,0.0,0.17822527694931206,-0.021514854316457388,,,0.0,0.0
idea-latency-high-decay,19,0,2.150483487597532,0.10096581243055709,0.0019521529991743908,15,0.4363972904713016,,,,,,0.0,0.17768384126854406,-0.02047367878461237,,,0.0,0.0
idea-latency-high-decay,20,0,2.10859433260532,0.09889403556234369,0.0018495383058011103,15,0.414360466436975,,,,,,0.0,0.17716852359636598,-0.019478947517522993,,,0.0,0.0
idea-latency-high-decay,21,0,2.06952397315686,0.09696466293267789,0.0017516480201790877,16,0.3934228146181186,16.0,16.0,16.0,0.0,0.6666666666666666,0.0,0.17667823535986033,-0.018529101991934804,,,0.0,0.0
idea-latency-high-decay,22,0,2.0330536565463064,0.09516630946122649,0.0016583578623395757,17,0.37353159433733735,,,,,1.0,0.0,0.17621190893244615,-0.017622563006565173,,,0.0,0.0
idea-latency-high-decay,23,0,1.998984263015377,0.09348865040636231,0.0015695324945557633,18,0.35463630215228537,,,,,1.0,0.0,0.17576850123913088,-0.0167577444014958,,,0.0,0.0
idea-latency-high-decay,24,0,1.9671343179645864,0.09192230918000975,0.0014850283788026466,18,0.33668861928602567,,,,,,0.0,0.17534699655432434,-0.015933064426803645,,,0.0,0.0
idea-latency-high-decay,25,0,1.9373382227691553,0.09045875818543844,0.0014046961989352814,19,0.319642353270322,,,,,1.0,0.0,0.1749464086166343,-0.01514695510282249,,,0.0,0.0
idea-latency-high-decay,26,0,1.909444679150807,0.08909023107400973,0.0013283829060021645,20,0.3034533752965416,,,,,1.0,0.0,0.17456578216762267,-0.014397869866253021,,,0.0,0.0
idea-latency-high-decay,27,0,1.8833152848907486,0.08780964501934319,0.0012559334375721648,21,0.28807955451600853,,,,,1.0,0.0,0.17420419400639994,-0.013684289754694046,,,0.0,0.0
idea-latency-high-decay,28,0,1.8588232812196952,0.0866105317849244,0.001187192155377271,21,0.2734806903187687,22.0,22.0,22.0,0.0,1.0,0.0,0.17386075363887463,-0.01300472834662636,,,0.0,0.0
idea-latency-high-decay,29,0,1.8358524345031337,0.08548697651649556,0.0011220040398389605,22,0.25961844344048696,,,,,0.5,0.0,0.1735346035892012,-0.012357735643104717,,,0.0,0.0
idea-latency-high-decay,30,0,1.8142960368726586,0.08443356332616536,0.001060215675045469,24,0.2464562665962701,,,,,0.5,0.0,0.17322491943122822,-0.01174190105116446,,,0.0,0.0
idea-latency-high-decay,31,0,1.7940560122582565,0.08344532685339624,0.0010016760533875443,24,0.23395933521314938,,,,,,0.0,0.1729309095893642,-0.011155855606282628,,,0.0,0.0
idea-latency-high-decay,32,0,1.7750421158730556,0.08251770909099261,0.000946237225258853,24,0.22209447872600946,,,,,,0.0,0.17265181495104442,-0.010598273551820303,,,0.0,0.0
idea-latency-high-decay,33,0,1.7571712166121716,0.08164652085384397,0.0008937548159123727,24,0.21083011281177694,,,,,,0.0,0.17238690832675319,-0.010067873376680025,,,0.0,0.0
idea-latency-high-decay,34,0,1.7403666530706492,0.08082790734617129,0.0008440884286736848,24,0.20013617286103558,,,,,,0.0,0.1721354937882025,-0.009563418398078283,,,0.0,0.0
idea-latency-high-decay,35,0,1.7245576549806798,0.08005831735089337,0.0007971019511911137,24,0.1899840489226935,,,,,,0.0,0.17189690591065507,-0.009083716963937727,,,0.0,0.0
idea-latency-high-decay,36,0,1.709678822831872,0.07933447562378787,0.0007526637792042353,25,0.1803465223040144,,,,,0.5,0.0,0.1716705089414196,-0.00862762233888581,,,0.0,0.0
idea-latency-high-decay,37,0,1.6956696592860203,0.07865335812653902,0.0007106469703945055,26,0.1711977039636657,,,,,0.5,0.0,0.17145569591314305,-0.008194032328626033,,,0.0,0.0
idea-latency-high-decay,38,0,1.6824741467430504,0.07801216977753796,0.0006709293392093447,29,0.1625129747980955,,,,,0.6,0.0,0.17125188771759856,-0.00778188868964369,,,0.0,0.0
idea-latency-high-decay,39,0,1.6700403660700374,0.07740832443832063,0.0006333935020920996,29,0.1542689278904089,,,,,,0.0,0.1710585321531634,-0.007390176364422851,,,0.0,0.0
idea-latency-high-decay,40,0,1.6583201520813005,0.07683942688755062,0.0005979268812782239,30,0.14644331276501427,,,,,1.0,0.0,0.17087510295702857,-0.0070179225765165665,,,0.0,0.0
idea-latency-high-decay,41,0,1.6472687818642084,0.0763032565641435,0.0005644216742083493,30,0.13901498166985568,,,,,,0.0,0.17070109883133702,-0.006664195814795937,,,0.0,0.0
idea-latency-high-decay,42,0,1.6368446924910156,0.07579775288705565,0.0005327747946419076,32,0.1319638378903541,,,,,0.6666666666666666,0.0,0.17053604247087376,-0.006328104731879836,,,0.0,0.0
idea-latency-high-decay,43,0,1.6270092250493433,0.07532100198192547,0.0005028877907116501,32,0.12527078608466777,36.0,36.0,36.0,0.0,1.0,0.0,0.17037947959857697,-0.006008796977985953,,,0.0,0.0
idea-latency-high-decay,44,0,1.6177263922692706,0.07487122466458092,0.0004746667444248235,33,0.11891768461806992,,,,,1.0,0.0,0.17023097801399034,-0.005705457988285922,,,0.0,0.0
idea-latency-high-decay,45,0,1.6089626673294164,0.07444676554879197,0.0004480221564769711,33,0.11288729986470455,,,,,,0.0,0.17009012665879117,-0.005417309738985465,,,0.0,0.0
idea-latency-high-decay,46,0,1.6006867916926144,0.0740460831608655,0.00042286881968704786,33,0.1071632624373729,,,,,,0.0,0.16995653470269123,-0.005143609485071754,,,0.0,0.0
idea-latency-high-decay,47,0,1.5928696000586147,0.0736677409570371,0.0003991256838780414,34,0.10173002530002143,,,,,0.5,0.0,0.16982983065229598,-0.004883648490491721,,,0.0,0.0
idea-latency-high-decay,48,0,1.5854838607302009,0.07331039915134406,0.00037671571460569744,35,0.09657282371299034,,,,,1.0,0.0,0.16970966148490338,-0.004636750759850039,,,0.0,0.0
idea-latency-high-decay,49,0,1.5785041298738371,0.07297280727197852,0.00035556574777191873,36,0.09167763695762549,,,,,0.5,0.0,0.16959569180871023,-0.0044022717791332155,,,0.0,0.0
shared-pool-industry,0,0,2.910392078974967,0.1412089076166306,0.00244861235499489,1,2.6400000000000006,,,,,1.0,0.0,0.1397784743696602,0.0,,,0.0,0.0
shared-pool-industry,0,1,2.910392078974967,0.1412089076166306,0.00244861235499489,0,2.6400000000000006,,,,,,0.0,0.1397784743696602,0.0,,,0.0,0.0
shared-pool-industry,0,2,2.910392078974967,0.1412089076166306,0.00244861235499489,1,2.6400000000000006,,,,,1.0,0.0,0.1397784743696602,0.0,,,0.0,0.0
shared-pool-industry,1,0,2.8129564588808025,0.13615124221243896,0.0023721482633319584,2,2.5114889077341482,,,,,1.0,0.0,0.14093494770464474,-0.03347852023033304,,,0.0,0.0
shared-pool-industry,1,1,2.8129564588808025,0.13615124221243896,0.0023721482633319584,0,2.5114889077341482,,,,,,0.0,0.14093494770464474,0.0,,,0.0,0.0
shared-pool-industry,1,2,2.8129564588808025,0.13615124221243896,0.0023721482633319584,2,2.5114889077341482,,,,,1.0,0.0,0.14093494770464474,0.0,,,0.0,0.0
shared-pool-industry,2,0,2.7229514558294734,0.13149574139510586,0.00229342944668731,3,2.388888762866295,,,,,0.5,0.0,0.14205731028135477,-0.03199658592907606,,,0.0,0.0
shared-pool-industry,2,1,2.7229514558294734,0.13149574139510586,0.00229342944668731,0,2.388888762866295,,,,,,0.0,0.14205731028135477,0.0,,,0.0,0.0
shared-pool-industry,2,2,2.7229514558294734,0.13149574139510586,0.00229342944668731,3,2.388888762866295,,,,,1.0,0.0,0.14205731028135477,0.0,,,0.0,0.0
shared-pool-industry,3,0,2.63972666834601,0.1272051742506686,0.0022133079479558938,4,2.2719739079052386,,,,,1.0,0.0,0.1431439262314419,-0.030564183325887173,,,0.0,0.0
shared-pool-industry,3,1,2.63972666834601,0.1272051742506686,0.0022133079479558938,0,2.2719739079052386,,,,,,0.0,0.1431439262314419,0.0,,,0.0,0.0
shared-pool-industry,3,2,2.63972666834601,0.1272051742506686,0.0022133079479558938,4,2.2719739079052386,,,,,1.0,0.0,0.1431439262314419,0.0,,,0.0,0.0
shared-pool-industry,4,0,2.562694264877096,0.12324616781626471,0.00213250628883182,4,2.1605205728273473,,,,,,0.0,0.14419368467347177,-0.02918196205411716,,,0.0,0.0
shared-pool-industry,4,1,2.562694264877096,0.12324616781626471,0.00213250628883182,1,2.1605205728273473,,,,,1.0,0.0,0.14419368467347177,0.0,,,0.0,0.0
shared-pool-industry,4,2,2.562694264877096,0.12324616781626471,0.00213250628883182,4,2.1605205728273473,4.0,4.0,4.0,0.0,1.0,0.0,0.14419368467347177,0.0,,,0.0,0.0
shared-pool-industry,5,0,2.491322878079176,0.11958878650078375,0.0020516340057610883,3,2.0543080704188297,5.0,5.0,5.0,0.0,,0.0,0.14520591790988216,-0.027850137168564215,,,0.0,0.0
shared-pool-industry,5,1,2.491322878079176,0.11958878650078375,0.0020516340057610883,1,2.0543080704188297,1.0,1.0,1.0,0.0,0.5,0.0,0.14520591790988216,0.0,,,0.0,0.0
shared-pool-industry,5,2,2.491322878079176,0.11958878650078375,0.0020516340057610883,4,2.0543080704188297,,,,,,0.0,0.14520591790988216,0.0,,,0.0,0.0
shared-pool-industry,6,0,2.425132008909833,0.11620615539107251,0.0019712022195764937,3,1.9531197491399148,,,,,,0.0,0.14618032990702043,-0.026568563132361445,,,0.0,0.0
shared-pool-industry,6,1,2.425132008909833,0.11620615539107251,0.0019712022195764937,2,1.9531197491399148,,,,,1.0,0.0,0.14618032990702043,0.0,,,0.0,0.0
shared-pool-industry,6,2,2.425132008909833,0.11620615539107251,0.0019712022195764937,3,1.9531197491399148,5.0,5.0,5.0,0.0,,0.0,0.14618032990702043,0.0,,,0.0,0.0
shared-pool-industry,7,0,2.363686930600837,0.11307412407313498,0.001891636457080637,3,1.8567437422024755,,,,,,0.0,0.147116934083348,-0.025336797371544928,,,0.0,0.0
shared-pool-industry,7,1,2.363686930600837,0.11307412407313498,0.001891636457080637,2,1.8567437422024755,,,,,,0.0,0.147116934083348,0.0,,,0.0,0.0
shared-pool-industry,7,2,2.363686930600837,0.11307412407313498,0.001891636457080637,3,1.8567437422024755,,,,,,0.0,0.147116934083348,0.0,,,0.0,0.0
shared-pool-industry,8,0,2.30659407073929,0.11017096741632328,0.0018132879226208792,4,1.7649735457419937,,,,,1.0,0.0,0.14801599943766086,-0.024154154732764943,,,0.0,0.0
shared-pool-industry,8,1,2.30659407073929,0.11017096741632328,0.0018132879226208792,3,1.7649735457419937,,,,,1.0,0.0,0.14801599943766086,0.0,,,0.0,0.0
shared-pool-industry,8,2,2.30659407073929,0.11017096741632328,0.0018132879226208792,3,1.7649735457419937,,,,,,0.0,0.14801599943766086,0.0,,,0.0,0.0
shared-pool-industry,9,0,2.253496842569876,0.10747711978089323,0.001736443398025062,4,1.6776084539835527,,,,,,0.0,0.1488780040891065,-0.023019754036043283,,,0.0,0.0
shared-pool-industry,9,1,2.253496842569876,0.10747711978089323,0.001736443398025062,4,1.6776084539835527,,,,,1.0,0.0,0.1488780040891065,0.0,,,0.0,0.0
shared-pool-industry,9,2,2.253496842569876,0.10747711978089323,0.001736443398025062,4,1.6776084539835527,,,,,1.0,0.0,0.1488780040891065,0.0,,,0.0,0.0
shared-pool-industry,10,0,2.204071892869164,0.10497493924425813,0.001661333930643071,5,1.5944538750462758,,,,,1.0,0.0,0.14970359536060004,-0.021932557777337713,,,0.0,0.0
shared-pool-industry,10,1,2.204071892869164,0.10497493924425813,0.001661333930643071,4,1.5944538750462758,5.0,5.0,5.0,0.0,1.0,0.0,0.14970359536060004,0.0,,,0.0,0.0
shared-pool-industry,10,2,2.204071892869164,0.10497493924425813,0.001661333930643071,5,1.5944538750462758,,,,,1.0,0.0,0.14970359536060004,0.0,,,0.0,0.0
shared-pool-industry,11,0,2.1580257323039076,0.10264849864891039,0.0015881424519456249,5,1.5153215474050838,,,,,,0.0,0.1504935556075919,-0.020891405908414096,,,0.0,0.0
shared-pool-industry,11,1,2.1580257323039076,0.10264849864891039,0.0015881424519456249,4,1.5153215474050838,,,,,,0.0,0.1504935556075919,0.0,,,0.0,0.0
shared-pool-industry,11,2,2.1580257323039076,0.10264849864891039,0.0015881424519456249,6,1.5153215474050838,,,,,0.5,0.0,0.1504935556075919,0.0,,,0.0,0.0
shared-pool-industry,12,0,2.1150917143154264,0.1004834005209248,0.0015170104532912943,6,1.4400296739456413,,,,,0.5,0.0,0.15124877306858456,-0.019895044505630066,,,0.0,0.0
shared-pool-industry,12,1,2.1150917143154264,0.1004834005209248,0.0015170104532912943,5,1.4400296739456413,,,,,1.0,0.0,0.15124877306858456,0.0,,,0.0,0.0
shared-pool-industry,12,2,2.1150917143154264,0.1004834005209248,0.0015170104532912943,6,1.4400296739456413,,,,,,0.0,0.15124877306858456,0.0,,,0.0,0.0
shared-pool-industry,13,0,2.0750273297252835,0.0984666131690407,0.0014480438311109283,6,1.3684029879303132,,,,,,0.0,0.15197021708809613,-0.01894215003490296,,,0.0,0.0
shared-pool-industry,13,1,2.0750273297252835,0.0984666131690407,0.0014480438311109283,6,1.3684029879303132,,,,,0.5,0.0,0.15197021708809613,0.0,,,0.0,0.0
shared-pool-industry,13,2,2.0750273297252835,0.0984666131690407,0.0014480438311109283,6,1.3684029879303132,,,,,,0.0,0.15197021708809613,0.0,,,0.0,0.0
shared-pool-industry,14,0,2.037611786041417,0.09658632553533586,0.0013813180008346887,6,1.3002727629719144,,,,,,0.0,0.1526589171341739,-0.018031349827484,,,0.0,0.0
shared-pool-industry,14,1,2.037611786041417,0.09658632553533586,0.0013813180008346887,6,1.3002727629719144,,,,,,0.0,0.1526589171341739,0.0,,,0.0,0.0
shared-pool-industry,14,2,2.037611786041417,0.09658632553533586,0.0013813180008346887,7,1.3002727629719144,,,,,1.0,0.0,0.1526589171341739,0.0,,,0.0,0.0
shared-pool-industry,15,0,2.0026438425820463,0.094831818619881,0.0013168823673240686,7,1.235476777228953,,,,,1.0,0.0,0.15331594509945964,-0.017161239299319564,,,0.0,0.0
shared-pool-industry,15,1,2.0026438425820463,0.094831818619881,0.0013168823673240686,7,1.235476777228953,,,,,1.0,0.0,0.15331594509945964,0.0,,,0.0,0.0
shared-pool-industry,15,2,2.0026438425820463,0.094831818619881,0.0013168823673240686,7,1.235476777228953,,,,,,0.0,0.15331594509945964,0.0,,,0.0,0.0
